C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_17_088.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_17_088.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_17_088.jpg,0,0,0,1.037712E-05
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_17_155.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_17_155.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_17_155.jpg,0,0,0,1.041467E-05
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_17_230.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_17_230.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_17_230.jpg,0,0,0,1.034817E-05
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_17_300.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_17_300.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_17_300.jpg,0,0,0,1.021509E-05
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_17_373.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_17_373.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_17_373.jpg,0,0,0,1.064313E-05
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_17_446.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_17_446.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_17_446.jpg,-0.05,0.0238596,0,0.008893664
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_17_520.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_17_520.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_17_520.jpg,-0.25,0.2459664,0,0.1543733
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_17_594.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_17_594.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_17_594.jpg,-0.4,0.4427811,0,0.4322808
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_17_661.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_17_661.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_17_661.jpg,-0.6000001,0.6696904,0,0.9478939
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_17_733.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_17_733.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_17_733.jpg,-0.7500002,0.8611489,0,1.474234
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_17_808.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_17_808.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_17_808.jpg,-0.9500002,1,0,2.252932
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_17_881.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_17_881.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_17_881.jpg,-1,1,0,3.110008
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_17_950.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_17_950.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_17_950.jpg,-1,1,0,3.77916
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_18_021.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_18_021.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_18_021.jpg,-1,1,0,4.676028
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_18_090.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_18_090.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_18_090.jpg,0,1,0,5.256395
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_18_161.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_18_161.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_18_161.jpg,0,1,0,6.167341
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_18_229.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_18_229.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_18_229.jpg,0,1,0,6.855181
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_18_298.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_18_298.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_18_298.jpg,0,1,0,7.539316
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_18_372.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_18_372.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_18_372.jpg,-0.15,1,0,8.440325
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_18_443.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_18_443.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_18_443.jpg,-0.35,1,0,9.310505
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_18_513.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_18_513.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_18_513.jpg,-0.5000001,1,0,9.940051
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_18_585.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_18_585.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_18_585.jpg,-0.7,1,0,10.74539
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_18_661.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_18_661.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_18_661.jpg,0,1,0,11.59302
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_18_729.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_18_729.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_18_729.jpg,0,1,0,11.96863
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_18_799.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_18_799.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_18_799.jpg,0,1,0,12.84725
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_18_871.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_18_871.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_18_871.jpg,0,1,0,13.69675
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_18_944.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_18_944.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_18_944.jpg,-0.05,1,0,14.56558
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_19_013.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_19_013.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_19_013.jpg,-0.2,1,0,15.10124
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_19_088.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_19_088.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_19_088.jpg,-0.4,1,0,15.85231
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_19_156.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_19_156.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_19_156.jpg,-0.5500001,1,0,16.49116
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_19_233.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_19_233.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_19_233.jpg,-0.7500002,1,0,17.1826
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_19_301.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_19_301.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_19_301.jpg,0,1,0,17.92839
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_19_370.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_19_370.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_19_370.jpg,0,1,0,18.47635
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_19_441.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_19_441.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_19_441.jpg,0,1,0,19.28328
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_19_512.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_19_512.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_19_512.jpg,0,1,0,19.96267
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_19_587.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_19_587.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_19_587.jpg,0,1,0,20.76424
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_19_659.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_19_659.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_19_659.jpg,0,1,0,21.31927
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_19_732.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_19_732.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_19_732.jpg,0,1,0,22.12311
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_19_806.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_19_806.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_19_806.jpg,0,1,0,22.9191
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_19_877.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_19_877.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_19_877.jpg,0,1,0,23.51706
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_19_949.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_19_949.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_19_949.jpg,0,1,0,24.2931
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_20_019.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_20_019.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_20_019.jpg,0,1,0,25.06426
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_20_090.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_20_090.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_20_090.jpg,-0.15,1,0,25.63021
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_20_160.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_20_160.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_20_160.jpg,-0.35,1,0,26.32567
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_20_229.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_20_229.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_20_229.jpg,-0.5000001,1,0,26.79092
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_20_303.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_20_303.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_20_303.jpg,0,1,0,27.37547
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_20_370.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_20_370.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_20_370.jpg,0,1,0,27.90362
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_20_439.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_20_439.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_20_439.jpg,0,1,0,28.45214
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_20_509.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_20_509.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_20_509.jpg,0,1,0,29.18729
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_20_580.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_20_580.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_20_580.jpg,-0.2,1,0,29.90874
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_20_650.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_20_650.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_20_650.jpg,-0.35,1,0,30.16733
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_20_718.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_20_718.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_20_718.jpg,0,1,0,30.18821
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_20_788.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_20_788.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_20_788.jpg,0,1,0,30.1887
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_20_861.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_20_861.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_20_861.jpg,0,1,0,30.19022
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_20_934.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_20_934.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_20_934.jpg,0,1,0,30.19028
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_21_006.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_21_006.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_21_006.jpg,-0.15,1,0,30.18515
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_21_077.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_21_077.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_21_077.jpg,-0.3,1,0,30.17024
C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\center_2024_09_16_10_36_21_152.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\left_2024_09_16_10_36_21_152.jpg,C:\Users\fbiwa\Desktop\german-traffic-signs\IMG\right_2024_09_16_10_36_21_152.jpg,-0.5000001,1,0,30.14605
